"","county","maj_re","maj_units_rented","pct_no_internet","med_incomeE","avg_hh_sizeE"
"686","San Francisco","no_maj_re",TRUE,0.16897233201581,41753,2.21
"687","San Francisco","no_maj_re",TRUE,0.101851851851852,48788,2.56
"688","San Francisco","no_maj_re",TRUE,0.20160481444333,17141,3.5
"689","San Francisco","no_maj_re",TRUE,0.0754684838160136,79721,2.01
"690","San Francisco","no_maj_re",TRUE,0.0778364116094987,48466,2.49
"691","San Francisco","nh_white",TRUE,0.258847320525784,47014,1.56
"692","San Francisco","nh_white",TRUE,0.0918727915194346,82859,1.77
"693","San Francisco","nh_asian",TRUE,0.296598639455782,17283,1.99
"694","San Francisco","no_maj_re",TRUE,0.0496323529411765,48796,1.57
"695","San Francisco","nh_white",TRUE,0.081917211328976,101869,1.93
"696","San Francisco","no_maj_re",TRUE,0.341652323580034,45625,1.5
"697","San Francisco","no_maj_re",TRUE,0.255896226415094,14975,2.01
"698","San Francisco","nh_white",TRUE,0.0701927829955512,75305,2.26
"699","San Francisco","no_maj_re",TRUE,0.234780959605538,29849,1.73
"700","San Francisco","no_maj_re",TRUE,0.287700211544273,31282,1.77
"701","San Francisco","nh_white",TRUE,0.0588020452885318,91921,1.9
"702","San Francisco","no_maj_re",TRUE,0.139904610492846,51225,2.47
"703","San Francisco","nh_white",FALSE,0.0535331905781585,86906,2.3
"704","San Francisco","nh_white",TRUE,0.0169218372280419,96750,2.13
"705","San Francisco","nh_black",TRUE,0.272324255858138,20577,2.87
"706","San Francisco","nh_white",FALSE,0.039939713639789,64850,2.66
"707","San Francisco","nh_white",FALSE,0.0690582959641256,99779,1.91
"708","San Francisco","no_maj_re",TRUE,0.00853374709076804,59792,1.75
"709","San Francisco","nh_white",TRUE,0.00689375506893755,91594,2.17
"710","San Francisco","no_maj_re",TRUE,0.0651898734177215,42080,3.21
"711","San Francisco","nh_asian",FALSE,0.111269614835949,27877,4.06
"712","San Francisco","nh_white",FALSE,0.0569196428571429,74408,2.8
"713","San Francisco","no_maj_re",FALSE,0.063504208110176,65417,2.69
"714","San Francisco","no_maj_re",TRUE,0.0645161290322581,4371,2.94
"715","San Francisco","nh_white",TRUE,0.161577608142494,63757,1.52
"716","San Francisco","no_maj_re",TRUE,0.2747791952895,34474,1.66
"717","San Francisco","nh_white",TRUE,0.0443280977312391,81658,2.08
"718","San Francisco","nh_white",TRUE,0.100909842845327,71111,1.83
"719","San Francisco","no_maj_re",FALSE,0.125,37013,3.49
"720","San Francisco","nh_asian",FALSE,0.101889338731444,31093,3.64
"721","San Francisco","nh_asian",FALSE,0.0636215334420881,34714,3.26
"722","San Francisco","no_maj_re",FALSE,0.0741671904462602,26451,3.78
"723","San Francisco","no_maj_re",TRUE,0.0775451950523311,50971,2.52
"724","San Francisco","no_maj_re",TRUE,0.0649087221095335,50590,2.33
"725","San Francisco","nh_asian",FALSE,0.130981150314161,30997,3.63
"726","San Francisco","nh_asian",FALSE,0.0854545454545454,26847,3.14
"727","San Francisco","nh_white",TRUE,0.0203408466190214,58657,2.59
"728","San Francisco","nh_white",TRUE,0.0589949016751639,51314,2.7
"729","San Francisco","no_maj_re",FALSE,0.158896289248335,36184,2.47
"730","San Francisco","nh_asian",FALSE,0.14378612716763,27055,3.77
"731","San Francisco","nh_asian",FALSE,0.0781041388518024,30422,3.52
"732","San Francisco","nh_asian",FALSE,0.0597609561752988,31425,4.09
"733","San Francisco","no_maj_re",FALSE,0.041101520756268,51884,2.83
"734","San Francisco","nh_white",FALSE,0.0905077262693157,69120,2.38
"735","San Francisco","no_maj_re",TRUE,0.0911764705882353,26118,2.63
"736","San Francisco","hisp_latino",TRUE,0.0808015513897867,32466,3.33
"737","San Francisco","no_maj_re",TRUE,0.127023661270237,34769,3.17
"738","San Francisco","hisp_latino",TRUE,0.0877659574468085,44295,3.16
"739","San Francisco","no_maj_re",FALSE,0.0463258785942492,31951,3.06
"740","San Francisco","nh_asian",FALSE,0.141975308641975,26728,3.45
"741","San Francisco","nh_white",TRUE,0.0354251012145749,56026,2.29
"742","San Francisco","nh_asian",FALSE,0.0683188211654387,57514,2.89
"743","San Francisco","no_maj_re",FALSE,0.0546835443037975,63173,2.86
"744","San Francisco","nh_white",TRUE,0.0969543147208122,72730,2.15
"745","San Francisco","nh_white",TRUE,0.128954745694834,72917,1.92
"746","San Francisco","no_maj_re",FALSE,0.106072252113759,38087,3.85
"747","San Francisco","nh_white",TRUE,0.0431829209121786,56494,2.33
"748","San Francisco","nh_asian",FALSE,0.101628895184136,42670,2.95
"749","San Francisco","no_maj_re",FALSE,0.0973011363636364,39758,3.57
"750","San Francisco","nh_asian",FALSE,0.151545363908275,26095,3.51
"751","San Francisco","nh_white",TRUE,0.0381861575178998,75913,2.12
"752","San Francisco","nh_asian",FALSE,0.169840652934318,41747,2.83
"753","San Francisco","no_maj_re",TRUE,0.0731497418244406,52720,2.41
"754","San Francisco","nh_asian",TRUE,0.29827490261547,35370,1.87
"755","San Francisco","no_maj_re",TRUE,0.115851415961751,52719,2.29
"756","San Francisco","nh_asian",FALSE,0.0473744292237443,43526,2.76
"757","San Francisco","nh_white",TRUE,0.0596590909090909,86429,1.93
"758","San Francisco","nh_white",TRUE,0.121236451224408,98454,2.01
"759","San Francisco","nh_white",TRUE,0.0540540540540541,98430,2.23
"760","San Francisco","nh_white",FALSE,0.0289057123193393,90938,2.12
"761","San Francisco","nh_white",FALSE,0.0144,97059,2.12
"762","San Francisco","nh_asian",TRUE,0.374949819349659,14601,2.22
"763","San Francisco","nh_white",TRUE,0.0667367314766159,73380,1.75
"764","San Francisco","nh_white",TRUE,0.0247831474597274,70147,1.96
"765","San Francisco","nh_white",FALSE,0.0349301397205589,64022,2.69
"766","San Francisco","no_maj_re",TRUE,0.20281416787967,39228,1.87
"767","San Francisco","nh_white",TRUE,0.128125,74047,1.8
"768","San Francisco","nh_white",TRUE,0.0352467270896274,89702,1.93
"769","San Francisco","nh_white",TRUE,0.122991347342398,67923,1.58
"770","San Francisco","no_maj_re",TRUE,0.0653846153846154,34854,2.28
"771","San Francisco","nh_white",TRUE,0.0437430786267996,79175,2.21
"772","San Francisco","nh_white",TRUE,0.0296080066722269,63286,2.3
"773","San Francisco","no_maj_re",TRUE,0.0974789915966387,18367,3.17
"774","San Francisco","nh_white",TRUE,0.0355504587155963,83995,2.17
"775","San Francisco","no_maj_re",TRUE,0.166264090177134,35802,1.56
"776","San Francisco","nh_white",TRUE,0.0296229802513465,88553,1.81
"777","San Francisco","nh_white",TRUE,0.0209949794614331,120801,1.94
"778","San Francisco","nh_white",TRUE,0.0916919959473151,79094,2.28
"779","San Francisco","nh_white",TRUE,0.0858064516129032,101771,1.7
"780","San Francisco","nh_white",TRUE,0.0207684319833853,71875,2.14
"781","San Francisco","nh_white",TRUE,0.01995841995842,84836,2.13
"782","San Francisco","no_maj_re",TRUE,0.102768055997455,53634,1.95
"783","San Francisco","nh_white",TRUE,0.025035765379113,82542,2.09
"784","San Francisco","nh_white",TRUE,0.0383211678832117,75278,2.05
"785","San Francisco","nh_asian",FALSE,0.160796324655436,27849,3.87
"786","San Francisco","no_maj_re",TRUE,0.0882978723404255,40308,2.62
"787","San Francisco","no_maj_re",TRUE,0.180057684384013,35625,2.22
"788","San Francisco","nh_white",TRUE,0.018058690744921,64776,3.1
"789","San Francisco","no_maj_re",FALSE,0.119125683060109,25346,3.62
"790","San Francisco","no_maj_re",FALSE,0.0647275706677591,40426,2.73
"791","San Francisco","nh_white",TRUE,0.136363636363636,50508,2.27
"792","San Francisco","no_maj_re",FALSE,0.202127659574468,25421,3.37
"793","San Francisco","nh_white",TRUE,0.0652730375426621,68726,2.03
"794","San Francisco","nh_asian",FALSE,0.0996916752312436,41848,3.08
"795","San Francisco","no_maj_re",FALSE,0.114207221350078,43569,2.79
"796","San Francisco","no_maj_re",TRUE,0.126618705035971,35833,2.14
"797","San Francisco","nh_white",TRUE,0.1671388101983,52107,1.61
"798","San Francisco","no_maj_re",TRUE,0.0926033779848573,86181,1.71
"799","San Francisco","nh_asian",TRUE,0.353816300129366,18504,1.95
"800","San Francisco","nh_white",TRUE,0.166244725738397,69309,1.78
"801","San Francisco","no_maj_re",TRUE,0.054089709762533,50347,2.57
"802","San Francisco","nh_white",TRUE,0.0207509881422925,102014,2.24
"803","San Francisco","no_maj_re",TRUE,0.078523140925637,43734,2.94
"804","San Francisco","nh_black",TRUE,0.244747899159664,19816,2.79
"805","San Francisco","no_maj_re",FALSE,0.173559322033898,36715,3.21
"806","San Francisco","no_maj_re",FALSE,0.169285714285714,29509,3.57
"807","San Francisco","no_maj_re",TRUE,0.0208860759493671,106414,1.81
"808","San Francisco","nh_white",TRUE,0.060625814863103,54608,1.56
"809","San Francisco","nh_white",TRUE,0.0989702517162471,60188,1.61
"810","San Francisco","no_maj_re",TRUE,0.190831159150205,39765,1.73
"811","San Francisco","no_maj_re",TRUE,0.27161250766401,22500,1.84
"812","San Francisco","no_maj_re",TRUE,0.424979724249797,17130,1.72
"813","San Francisco","no_maj_re",TRUE,0.194029850746269,42500,1.35
"814","San Francisco","no_maj_re",TRUE,0.360858493997817,22690,1.68
"815","San Francisco","no_maj_re",TRUE,0.17896329928112,43162,1.51
"816","San Francisco","no_maj_re",TRUE,0.332890659583887,20431,1.71
"817","San Francisco","no_maj_re",TRUE,0.490942028985507,13645,1.49
"818","San Francisco","nh_white",TRUE,0.0625,105616,1.68
"819","San Francisco","nh_white",TRUE,0.0595238095238095,101486,1.78
"820","San Francisco","nh_white",TRUE,0.0474598930481283,95266,1.77
"821","San Francisco","nh_white",TRUE,0.0680602819640253,79756,1.92
"822","San Francisco","nh_white",TRUE,0.02203182374541,100466,1.65
"823","San Francisco","nh_white",TRUE,0.0541611624834875,92009,1.92
"824","San Francisco","no_maj_re",TRUE,0.157777777777778,52455,2.27
"825","San Francisco","nh_white",TRUE,0.0926860025220681,72660,2.05
"826","San Francisco","nh_white",TRUE,0.0551532033426184,70998,2.09
"827","San Francisco","no_maj_re",TRUE,0.078125,73682,1.77
"828","San Francisco","nh_white",TRUE,0.0388235294117647,89122,2.22
"829","San Francisco","nh_white",TRUE,0.0307599517490953,80740,2.29
"830","San Francisco","nh_asian",TRUE,0.441607367099205,14806,1.53
"831","San Francisco","no_maj_re",TRUE,0.132544378698225,36865,2.1
"832","San Francisco","nh_white",FALSE,0.0427672955974843,88750,2.05
"833","San Francisco","nh_white",TRUE,0.03687374749499,71528,1.87
"834","San Francisco","nh_white",FALSE,0.0233766233766234,96314,2.14
"835","San Francisco","nh_asian",FALSE,0.051440329218107,30747,3.62
"836","San Francisco","no_maj_re",FALSE,0.0867865519937451,33507,3.5
"837","San Francisco","nh_asian",FALSE,0.108974358974359,23800,3.49
"838","San Francisco","nh_asian",FALSE,0.0873130728412928,27002,3.43
"839","San Francisco","nh_asian",FALSE,0.0341034103410341,30775,3.87
"840","San Francisco","nh_asian",FALSE,0.108519269776876,33529,3.14
"841","San Francisco","no_maj_re",TRUE,0.068019747668678,48060,2.96
"842","San Francisco","nh_asian",TRUE,0.117226197028068,48459,2.67
"843","San Francisco","nh_asian",FALSE,0.0946221919673247,42159,2.9
"844","San Francisco","nh_asian",FALSE,0.110185778347213,43690,2.79
"845","San Francisco","no_maj_re",TRUE,0.072066706372841,20771,2.86
"846","San Francisco","nh_asian",FALSE,0.105747126436782,43887,3.3
"847","San Francisco","nh_asian",FALSE,0.0937052932761087,38537,3
"848","San Francisco","no_maj_re",TRUE,0.0987096774193548,30625,2.45
"849","San Francisco","no_maj_re",TRUE,0.110091743119266,48285,2.19
"850","San Francisco","nh_white",TRUE,0.13135593220339,68219,2.13
"851","San Francisco","nh_asian",TRUE,0.118367346938776,50276,2.62
"852","San Francisco","no_maj_re",TRUE,0.0887949260042283,49268,2.65
"853","San Francisco","nh_asian",TRUE,0.540737148399612,12119,2.28
"854","San Francisco","no_maj_re",TRUE,0.208299430431245,24254,3.4
"855","San Francisco","no_maj_re",TRUE,0.0507735025783419,62580,2.37
"856","San Francisco","nh_white",FALSE,0,26167,1.86
"857","San Francisco","nh_white",TRUE,0,82031,1.35
"858","San Francisco","no_maj_re",NA,NA,NA,NA
"859","San Francisco","no_maj_re",TRUE,0.532520325203252,12035,2.72
"860","San Francisco","no_maj_re",FALSE,0.151111111111111,32955,2.56
"861","San Francisco","nh_white",TRUE,0,63750,1.77
"862","San Francisco","no_maj_re",NA,NA,NA,NA
"863","San Mateo","nh_white",TRUE,0.0832432432432432,48670,2.37
"864","San Mateo","nh_white",FALSE,0.0654911838790932,104505,2.77
"865","San Mateo","nh_white",FALSE,0.0972139893301719,48707,2.75
"866","San Mateo","hisp_latino",TRUE,0.103903903903904,31278,3
"867","San Mateo","hisp_latino",TRUE,0.131095123900879,30133,2.81
"868","San Mateo","hisp_latino",FALSE,0.124858115777526,24887,4.91
"869","San Mateo","nh_white",TRUE,0.0432715168806467,66883,2.17
"870","San Mateo","nh_white",FALSE,0.0597719229256783,86927,2.68
"871","San Mateo","nh_white",FALSE,0.0273609885260371,77381,2.77
"872","San Mateo","nh_white",FALSE,0.0473087818696884,42231,2.55
"873","San Mateo","no_maj_re",FALSE,0.00816629547141797,80765,2.74
"874","San Mateo","nh_white",FALSE,0.0627615062761506,81136,3.04
"875","San Mateo","nh_white",FALSE,0.0250312891113892,93750,2.8
"876","San Mateo","nh_white",FALSE,0.0528683914510686,74135,2.68
"877","San Mateo","nh_white",FALSE,0.032355915065723,84545,3.06
"878","San Mateo","nh_white",FALSE,0.129770992366412,45963,2.86
"879","San Mateo","nh_white",FALSE,0.0472531694199001,62338,2.59
"880","San Mateo","nh_white",FALSE,0.0485201358563804,72633,2.55
"881","San Mateo","hisp_latino",FALSE,0.167872097449562,30036,3.9
"882","San Mateo","nh_white",FALSE,0,96806,3.35
"883","San Mateo","no_maj_re",FALSE,0.0577478344562079,40720,3.41
"884","San Mateo","nh_asian",TRUE,0.147048170952553,30672,2.68
"885","San Mateo","no_maj_re",FALSE,0.0808174640037157,35486,3.23
"886","San Mateo","nh_asian",FALSE,0.0862385321100917,43956,3.01
"887","San Mateo","nh_white",FALSE,0.0605069501226492,58295,2.84
"888","San Mateo","no_maj_re",FALSE,0.126996197718631,50327,2.93
"889","San Mateo","no_maj_re",TRUE,0.0588510042036432,39250,2.46
"890","San Mateo","nh_white",FALSE,0.0692464358452139,72708,2.57
"891","San Mateo","nh_white",FALSE,0.0227920227920228,74194,2.52
"892","San Mateo","nh_white",FALSE,0.0569105691056911,79492,2.85
"893","San Mateo","no_maj_re",TRUE,0.0388252862120458,65839,2.67
"894","San Mateo","no_maj_re",FALSE,0.0725663716814159,52400,2.98
"895","San Mateo","nh_white",FALSE,0.0586924219910847,59970,2.75
"896","San Mateo","no_maj_re",TRUE,0.031144211238998,79120,2.44
"897","San Mateo","no_maj_re",FALSE,0.0373900293255132,74402,2.81
"898","San Mateo","no_maj_re",TRUE,0.127028539451595,64347,2.43
"899","San Mateo","nh_white",FALSE,0.0772486772486772,52404,2.65
"900","San Mateo","nh_white",FALSE,0.0612052730696798,64250,2.83
"901","San Mateo","no_maj_re",FALSE,0.126099706744868,33494,2.85
"902","San Mateo","nh_white",FALSE,0.0438124519600307,65767,2.91
"903","San Mateo","hisp_latino",FALSE,0.226229508196721,23428,4.62
"904","San Mateo","nh_white",FALSE,0.0473001255755546,52823,2.75
"905","San Mateo","nh_white",FALSE,0.0822959889349931,44384,2.6
"906","San Mateo","nh_asian",FALSE,0.0712933753943218,42726,3.3
"907","San Mateo","no_maj_re",FALSE,0.0842490842490843,43717,2.99
"908","San Mateo","nh_asian",FALSE,0.0108303249097473,36372,3.78
"909","San Mateo","no_maj_re",FALSE,0.0635002581311306,46742,3.2
"910","San Mateo","nh_white",FALSE,0.0525982256020279,54673,2.43
"911","San Mateo","no_maj_re",FALSE,0.0979253112033195,31595,3.4
"912","San Mateo","no_maj_re",FALSE,0.0965853658536585,41461,3.28
"913","San Mateo","no_maj_re",FALSE,0.0136690647482014,85357,2.63
"914","San Mateo","no_maj_re",FALSE,0.00573248407643312,82643,2.53
"915","San Mateo","nh_white",FALSE,0.0610119047619048,75685,2.65
"916","San Mateo","nh_white",TRUE,0.0570304818092429,62780,2.38
"917","San Mateo","hisp_latino",FALSE,0.163018867924528,27334,3.64
"918","San Mateo","hisp_latino",TRUE,0.222492401215805,24352,3.67
"919","San Mateo","no_maj_re",FALSE,0.0408695652173913,57256,2.87
"920","San Mateo","nh_white",FALSE,0.0553435114503817,65759,2.68
"921","San Mateo","nh_white",FALSE,0.0414378432351473,54682,2.67
"922","San Mateo","hisp_latino",TRUE,0.194945848375451,29471,3.12
"923","San Mateo","no_maj_re",FALSE,0.0983606557377049,30395,3.85
"924","San Mateo","no_maj_re",FALSE,0.136568848758465,31946,3.17
"925","San Mateo","nh_white",FALSE,0.0666666666666667,47832,2.79
"926","San Mateo","no_maj_re",TRUE,0.107731305449937,58981,1.85
"927","San Mateo","nh_asian",FALSE,0.0853242320819113,54522,2.56
"928","San Mateo","no_maj_re",FALSE,0.059482155353394,60378,2.82
"929","San Mateo","nh_white",TRUE,0.0625,60580,2.39
"930","San Mateo","nh_white",FALSE,0.0343725019984013,68617,2.9
"931","San Mateo","hisp_latino",TRUE,0.180717488789238,24507,3.54
"932","San Mateo","nh_white",FALSE,0.0714285714285714,105938,2.78
"933","San Mateo","nh_white",FALSE,0.10748959778086,67986,2.55
"934","San Mateo","hisp_latino",TRUE,0.188210961737332,27393,3.39
"935","San Mateo","nh_white",FALSE,0.0204081632653061,70766,2.75
"936","San Mateo","no_maj_re",FALSE,0.103421461897356,53424,2.91
"937","San Mateo","nh_asian",FALSE,0.106360235168359,39611,3.04
"938","San Mateo","nh_white",FALSE,0.0617164898746384,52672,2.79
"939","San Mateo","hisp_latino",TRUE,0.158065826899634,27951,3.27
"940","San Mateo","no_maj_re",FALSE,0.0951957295373665,35260,3.95
"941","San Mateo","no_maj_re",TRUE,0.101666666666667,48065,2.78
"942","San Mateo","no_maj_re",FALSE,0.0847457627118644,57813,2.83
"943","San Mateo","no_maj_re",FALSE,0.139968068121341,54512,2.67
"944","San Mateo","nh_white",TRUE,0.0605326876513317,64239,2.34
"945","San Mateo","no_maj_re",TRUE,0.0670611439842209,52805,2.08
"946","San Mateo","no_maj_re",FALSE,0.12683284457478,34697,3.66
"947","San Mateo","nh_white",FALSE,0.0311070448307411,106131,3
"948","San Mateo","nh_white",FALSE,0.049346016646849,98287,2.92
"949","San Mateo","nh_white",FALSE,0.0435308343409915,84384,2.81
"950","San Mateo","nh_white",FALSE,0.0283657917019475,77188,2.83
"951","San Mateo","hisp_latino",TRUE,0.179846046186144,26381,3.78
"952","San Mateo","nh_white",FALSE,0.0657342657342657,70698,2.78
"953","San Mateo","nh_asian",FALSE,0.0683918669131238,42391,3.91
"954","San Mateo","no_maj_re",FALSE,0.0654545454545455,43381,2.45
"955","San Mateo","nh_asian",FALSE,0.0842929525564256,32111,3.26
"956","San Mateo","no_maj_re",FALSE,0.0372588157019295,41955,3.23
"957","San Mateo","hisp_latino",TRUE,0.169634489222118,25058,3.79
"958","San Mateo","nh_asian",FALSE,0.0225933202357564,40581,3.43
"959","San Mateo","no_maj_re",FALSE,0.103653355989805,53182,3.05
"960","San Mateo","no_maj_re",FALSE,0.0880893300248139,36429,3.66
"961","San Mateo","no_maj_re",TRUE,0.120805369127517,42500,2.41
"962","San Mateo","nh_asian",TRUE,0.038940312799234,73918,2.65
"963","San Mateo","nh_asian",FALSE,0.047085201793722,63793,2.94
"964","San Mateo","no_maj_re",FALSE,0.0259285213735109,73180,2.76
"965","San Mateo","no_maj_re",FALSE,0.037037037037037,68154,2.37
"966","San Mateo","no_maj_re",FALSE,0.13955773955774,54351,2.54
"967","San Mateo","nh_asian",FALSE,0.119346049046322,41348,3.38
"968","San Mateo","no_maj_re",TRUE,0.148236226714229,29133,3.37
"969","San Mateo","nh_asian",FALSE,0.0550879877582249,34424,4.23
"970","San Mateo","no_maj_re",FALSE,0.0846681922196796,45357,3.17
"971","San Mateo","no_maj_re",FALSE,0.0839536807278743,33462,3.48
"972","San Mateo","no_maj_re",FALSE,0.149814126394052,40148,2.8
"973","San Mateo","nh_white",FALSE,0.0722992854140395,50754,2.69
"974","San Mateo","no_maj_re",FALSE,0.0770877944325482,54810,3.06
"975","San Mateo","nh_white",TRUE,0.0976456966422231,59045,2.13
"976","San Mateo","nh_white",FALSE,0.041041041041041,95469,2.65
"977","San Mateo","no_maj_re",TRUE,0.0537688442211055,43288,2.42
"978","San Mateo","nh_white",FALSE,0.0704819277108434,65833,1.88
"979","San Mateo","no_maj_re",TRUE,0.0236818588025022,46670,2.82
"980","San Mateo","nh_white",FALSE,0.0618556701030928,60641,2.81
"981","San Mateo","nh_white",FALSE,0.0262453133369041,74028,2.46
"982","San Mateo","nh_white",FALSE,0.0328042328042328,97113,3.13
"983","San Mateo","nh_white",TRUE,0.0817420435510888,63826,2.31
"984","San Mateo","nh_white",TRUE,0.104304635761589,68040,2.06
"985","San Mateo","nh_white",FALSE,0.0217560217560218,79034,2.66
"986","San Mateo","nh_white",FALSE,0.0289179104477612,87333,2.94
"987","San Mateo","nh_white",FALSE,0.101398601398601,51932,2.76
"988","San Mateo","no_maj_re",TRUE,0.120517928286853,43724,2.62
"989","San Mateo","hisp_latino",TRUE,0.0577259475218659,30664,3.53
"990","San Mateo","nh_white",FALSE,0.0206521739130435,106389,3.12
"991","San Mateo","nh_white",TRUE,0.0191885964912281,87554,2.43
"992","San Mateo","nh_white",FALSE,0.0747164776517679,36394,3.3
"993","San Mateo","hisp_latino",TRUE,0.172200337647721,26098,3.29
"994","San Mateo","no_maj_re",TRUE,0.0785219399538106,49474,1.93
"995","San Mateo","no_maj_re",FALSE,0.016872551973486,106159,2.45
"996","San Mateo","no_maj_re",FALSE,0.0325680726107848,83696,2.35
"997","San Mateo","no_maj_re",TRUE,0.124417520969245,41949,2.77
"998","San Mateo","nh_white",FALSE,0.0452830188679245,84792,2.99
"999","San Mateo","nh_asian",FALSE,0.177777777777778,28848,3.57
"1000","San Mateo","nh_asian",FALSE,0.0817610062893082,43516,3.11
"1001","San Mateo","nh_asian",FALSE,0.136446056210335,27218,3.41
"1002","San Mateo","nh_asian",TRUE,0.173646007816862,27400,2.94
"1003","San Mateo","hisp_latino",TRUE,0.146448523543496,29458,3.47
"1004","San Mateo","hisp_latino",FALSE,0.0721830985915493,32074,3.54
"1005","San Mateo","no_maj_re",FALSE,0.0896755162241888,45529,3.07
"1006","San Mateo","nh_white",FALSE,0.0721599219892735,54372,2.69
"1007","San Mateo","nh_white",FALSE,0.00901916572717024,94487,3.12
"1008","San Mateo","no_maj_re",TRUE,0.171171171171171,45989,2.24
"1009","San Mateo","nh_asian",FALSE,0.134862385321101,35848,3.04
"1010","San Mateo","nh_asian",FALSE,0.0789889415481833,30425,3.96
"1011","San Mateo","no_maj_re",FALSE,0.125813449023861,39570,3.02
"1012","San Mateo","no_maj_re",TRUE,0.116791744840525,36834,2.56
"1013","San Mateo","nh_asian",FALSE,0.0534943917169974,51797,2
"1014","San Mateo","no_maj_re",FALSE,0.0685527747551687,53101,2.67
"1015","San Mateo","nh_white",FALSE,0.144871794871795,77750,2.35
"1016","San Mateo","nh_white",TRUE,0.0792588780236747,57375,2.29
"1017","San Mateo","nh_white",FALSE,0.102647468648398,68782,2.9
"1018","San Mateo","no_maj_re",FALSE,0.060315670800451,47399,3.32
"1019","San Mateo","no_maj_re",NA,NA,NA,NA
"1020","San Mateo","no_maj_re",NA,NA,NA,NA
"1021","Santa Clara","nh_asian",FALSE,0.0269448066058236,105010,3
"1022","Santa Clara","no_maj_re",TRUE,0.0896403650026838,55883,2.6
"1023","Santa Clara","no_maj_re",TRUE,0.0142146410803127,63171,2.5
"1024","Santa Clara","no_maj_re",TRUE,0.103850641773629,75991,2.24
"1025","Santa Clara","nh_white",FALSE,0.0447227191413238,67464,2.47
"1026","Santa Clara","nh_white",FALSE,0.0614638091386979,52792,2.83
"1027","Santa Clara","hisp_latino",FALSE,0.0985979194934419,22583,3.79
"1028","Santa Clara","nh_asian",FALSE,0.0895372233400402,25804,4.41
"1029","Santa Clara","hisp_latino",FALSE,0.154091392136026,23561,5.15
"1030","Santa Clara","hisp_latino",FALSE,0.102702702702703,24531,6.63
"1031","Santa Clara","no_maj_re",FALSE,0.0869001297016861,43053,3.28
"1032","Santa Clara","no_maj_re",TRUE,0.0140405616224649,40287,2.99
"1033","Santa Clara","no_maj_re",FALSE,0.0865551067512983,45655,2.89
"1034","Santa Clara","no_maj_re",FALSE,0.168230563002681,39354,3.31
"1035","Santa Clara","no_maj_re",FALSE,0.0612244897959184,33670,3.68
"1036","Santa Clara","hisp_latino",TRUE,0.111946532999165,20225,4.69
"1037","Santa Clara","hisp_latino",FALSE,0.0946051602814699,24726,5.26
"1038","Santa Clara","hisp_latino",FALSE,0.0483271375464684,22087,4.92
"1039","Santa Clara","hisp_latino",TRUE,0.160987074030552,26635,3.59
"1040","Santa Clara","hisp_latino",TRUE,0.0274348422496571,32093,4.2
"1041","Santa Clara","nh_asian",TRUE,0.305780659103187,14805,3.34
"1042","Santa Clara","hisp_latino",FALSE,0.0877598152424942,30297,4.37
"1043","Santa Clara","nh_asian",FALSE,0.125823451910408,42467,2.85
"1044","Santa Clara","nh_asian",FALSE,0.0386343216531896,52101,3.4
"1045","Santa Clara","nh_asian",FALSE,0.119617224880383,36521,3.64
"1046","Santa Clara","hisp_latino",FALSE,0.0788590604026846,39955,3.77
"1047","Santa Clara","no_maj_re",TRUE,0.13871635610766,53424,2.06
"1048","Santa Clara","no_maj_re",TRUE,0.122740647330811,37055,2.71
"1049","Santa Clara","no_maj_re",FALSE,0.0148216767021769,44053,3.35
"1050","Santa Clara","no_maj_re",FALSE,0.163829787234043,46719,3.13
"1051","Santa Clara","no_maj_re",FALSE,0.100833965125095,32419,3.47
"1052","Santa Clara","hisp_latino",TRUE,0.124552327894946,37418,3.19
"1053","Santa Clara","no_maj_re",TRUE,0.146653543307087,46250,2.49
"1054","Santa Clara","nh_white",FALSE,0.0396710208030963,54549,2.51
"1055","Santa Clara","no_maj_re",TRUE,0.102616516762061,26693,3.03
"1056","Santa Clara","no_maj_re",FALSE,0.0950226244343891,40399,2.98
"1057","Santa Clara","no_maj_re",TRUE,0.121338912133891,67500,1.97
"1058","Santa Clara","hisp_latino",TRUE,0.151582454192115,25280,3.28
"1059","Santa Clara","nh_white",FALSE,0.0239030779305828,63795,2.55
"1060","Santa Clara","nh_white",FALSE,0.0521069324875396,53516,2.73
"1061","Santa Clara","nh_white",FALSE,0.0375402216660708,61118,2.84
"1062","Santa Clara","nh_asian",FALSE,0.0702045328911001,39868,3.56
"1063","Santa Clara","no_maj_re",FALSE,0.0679347826086956,31974,2.79
"1064","Santa Clara","no_maj_re",FALSE,0.0343422584400466,41333,3.1
"1065","Santa Clara","nh_asian",TRUE,0.0284794452699356,87963,2.56
"1066","Santa Clara","no_maj_re",FALSE,0.0216368767638758,44922,3.05
"1067","Santa Clara","no_maj_re",FALSE,0.0672624647224835,42556,2.78
"1068","Santa Clara","no_maj_re",TRUE,0.0956015994183933,40072,2.24
"1069","Santa Clara","nh_asian",FALSE,0.0453857791225416,37041,3.9
"1070","Santa Clara","nh_asian",FALSE,0.0463960231980116,40336,3.97
"1071","Santa Clara","nh_asian",FALSE,0.115823817292007,29269,3.92
"1072","Santa Clara","nh_asian",FALSE,0.0287713841368585,31956,3.84
"1073","Santa Clara","nh_white",FALSE,0.0263355906696764,94500,2.64
"1074","Santa Clara","nh_white",FALSE,0.118044721788872,48700,2.64
"1075","Santa Clara","no_maj_re",FALSE,0.0577950461389024,69943,2.51
